date 	price
01/06/2014 	0.825627
02/06/2014 	0.825627
03/06/2014 	0.824202
04/06/2014 	0.821350
05/06/2014 	0.819873
06/06/2014 	0.815636
07/06/2014 	0.817507
08/06/2014 	0.817456
09/06/2014 	0.817456
10/06/2014 	0.822715
11/06/2014 	0.824320
12/06/2014 	0.827573
13/06/2014 	0.826832
14/06/2014 	0.829042
15/06/2014 	0.829235
16/06/2014 	0.829497
17/06/2014 	0.826938
18/06/2014 	0.828421
19/06/2014 	0.825481
20/06/2014 	0.826478
21/06/2014 	0.832899
22/06/2014 	0.832080
23/06/2014 	0.832080
24/06/2014 	0.833480
25/06/2014 	0.833212
26/06/2014 	0.832105
27/06/2014 	0.835727
28/06/2014 	0.835682
29/06/2014 	0.835380
30/06/2014 	0.835380
01/07/2014 	0.831452
02/07/2014 	0.833792
03/07/2014 	0.833603
04/07/2014 	0.840622
05/07/2014 	0.839552
06/07/2014 	0.839713
07/07/2014 	0.839713
08/07/2014 	0.837148
09/07/2014 	0.836400
10/07/2014 	0.837251
11/07/2014 	0.837591
12/07/2014 	0.831553
13/07/2014 	0.830931
14/07/2014 	0.830931
15/07/2014 	0.833190
16/07/2014 	0.832679
17/07/2014 	0.836445
18/07/2014 	0.835736
19/07/2014 	0.836033
20/07/2014 	0.836889
21/07/2014 	0.836707
22/07/2014 	0.837043
23/07/2014 	0.840161
24/07/2014 	0.840659
25/07/2014 	0.839550
26/07/2014 	0.836698
27/07/2014 	0.836338
28/07/2014 	0.836338
29/07/2014 	0.836437
30/07/2014 	0.835904
31/07/2014 	0.834295
01/08/2014 	0.834409
02/08/2014 	0.829998
03/08/2014 	0.829412
04/08/2014 	0.829412
05/08/2014 	0.830890
06/08/2014 	0.830181
07/08/2014 	0.830785
08/08/2014 	0.832329
09/08/2014 	0.825186
10/08/2014 	0.825311
11/08/2014 	0.825311
12/08/2014 	0.829194
13/08/2014 	0.829420
14/08/2014 	0.830646
15/08/2014 	0.831191
16/08/2014 	0.829118
17/08/2014 	0.828127
18/08/2014 	0.828127
19/08/2014 	0.832395
20/08/2014 	0.830615
21/08/2014 	0.831572
22/08/2014 	0.832589
23/08/2014 	0.835207
25/08/2014 	0.834794
26/08/2014 	0.833347
27/08/2014 	0.837864
28/08/2014 	0.842615
29/08/2014 	0.843650
30/08/2014 	0.844635
31/08/2014 	0.843974
01/09/2014 	0.844135
02/09/2014 	0.846396
03/09/2014 	0.841885
04/09/2014 	0.844149
05/09/2014 	0.856299
06/09/2014 	0.855186
08/09/2014 	0.855832
09/09/2014 	0.852331
10/09/2014 	0.849344
11/09/2014 	0.856215
12/09/2014 	0.847254
13/09/2014 	0.843038
14/09/2014 	0.843038
15/09/2014 	0.845614
16/09/2014 	0.847846
17/09/2014 	0.847846
18/09/2014 	0.853987
19/09/2014 	0.853300
20/09/2014 	0.857454
21/09/2014 	0.858455
22/09/2014 	0.858455
23/09/2014 	0.852856
24/09/2014 	0.848309
26/09/2014 	0.853910
27/09/2014 	0.852557
28/09/2014 	0.853012
29/09/2014 	0.852959
30/09/2014 	0.853283
01/10/2014 	0.851980
