Local time,Open,High,Low,Close,Volume
13.12.2011 00:00:00.000,1.55946,1.56291,1.55097,1.55263,233093.3611
14.12.2011 00:00:00.000,1.55265,1.55474,1.5409,1.54433,239052.7695
15.12.2011 00:00:00.000,1.54433,1.55291,1.54332,1.54846,224774.4169
16.12.2011 00:00:00.000,1.54845,1.55571,1.54837,1.55128,198325.6222
17.12.2011 00:00:00.000,1.55128,1.55488,1.54831,1.55427,34887.1001
18.12.2011 00:00:00.000,1.55427,1.55427,1.55427,1.55427,0
19.12.2011 00:00:00.000,1.55427,1.55446,1.54645,1.55303,169430.0997
20.12.2011 00:00:00.000,1.55298,1.57005,1.54925,1.56723,208861.1496
21.12.2011 00:00:00.000,1.56723,1.57737,1.56476,1.56786,217606.7396
22.12.2011 00:00:00.000,1.56785,1.5728,1.56489,1.5666,183258.2091
23.12.2011 00:00:00.000,1.5666,1.57073,1.5608,1.56135,133772.9104
24.12.2011 00:00:00.000,1.56135,1.56298,1.55792,1.55847,15585.2196
25.12.2011 00:00:00.000,1.55847,1.55847,1.55847,1.55847,0
26.12.2011 00:00:00.000,1.55847,1.56455,1.55809,1.56345,24864.9702
27.12.2011 00:00:00.000,1.56345,1.5685,1.55951,1.56692,81330.9202
28.12.2011 00:00:00.000,1.56688,1.56915,1.54605,1.54788,144255.5202
29.12.2011 00:00:00.000,1.54788,1.54818,1.53617,1.53833,178153.3188
30.12.2011 00:00:00.000,1.53836,1.55716,1.53749,1.55346,150423.5602
31.12.2011 00:00:00.000,1.5535,1.55489,1.54916,1.55407,18739.7197
01.01.2012 00:00:00.000,1.55407,1.55422,1.55407,1.55422,0
02.01.2012 00:00:00.000,1.55422,1.55429,1.54671,1.54918,37206.4502
03.01.2012 00:00:00.000,1.54917,1.56651,1.54805,1.56529,163399.65
04.01.2012 00:00:00.000,1.56529,1.56694,1.5579,1.56359,207153.1402
05.01.2012 00:00:00.000,1.56359,1.56466,1.5467,1.54769,211993.8413
06.01.2012 00:00:00.000,1.54769,1.55253,1.5375,1.5429,199988.9405
07.01.2012 00:00:00.000,1.54291,1.54339,1.54112,1.54248,30045.4196
08.01.2012 00:00:00.000,1.54248,1.54248,1.54248,1.54248,0
09.01.2012 00:00:00.000,1.54248,1.54695,1.5395,1.54339,171732.6104
10.01.2012 00:00:00.000,1.5434,1.55002,1.54189,1.54873,206051.2504
11.01.2012 00:00:00.000,1.54873,1.54923,1.5309,1.53243,210364.8896
12.01.2012 00:00:00.000,1.53241,1.53672,1.5279,1.53234,228293.9815
13.01.2012 00:00:00.000,1.53233,1.54093,1.52336,1.52988,237110.4797
14.01.2012 00:00:00.000,1.52983,1.5329,1.52781,1.53163,35118.6006
15.01.2012 00:00:00.000,1.53163,1.53163,1.53163,1.53163,0
16.01.2012 00:00:00.000,1.53163,1.53522,1.52749,1.53346,151801.781
17.01.2012 00:00:00.000,1.53346,1.54039,1.53093,1.53541,198643.4908
18.01.2012 00:00:00.000,1.5354,1.54371,1.53209,1.54081,219712.8016
19.01.2012 00:00:00.000,1.54079,1.54877,1.53962,1.54823,217163.7
20.01.2012 00:00:00.000,1.5483,1.55404,1.545,1.55389,208603.1986
21.01.2012 00:00:00.000,1.55389,1.55765,1.5533,1.55738,29152.7898
22.01.2012 00:00:00.000,1.55738,1.55738,1.55738,1.55738,0
23.01.2012 00:00:00.000,1.55738,1.56019,1.55164,1.55803,173403.3901
24.01.2012 00:00:00.000,1.55803,1.56138,1.55327,1.55928,215647.0923
25.01.2012 00:00:00.000,1.55928,1.56277,1.55314,1.55684,206907.6314
26.01.2012 00:00:00.000,1.55678,1.57344,1.55527,1.57048,239532.2111
27.01.2012 00:00:00.000,1.57047,1.57291,1.5641,1.57153,206114.2323
28.01.2012 00:00:00.000,1.5715,1.5739,1.57018,1.57257,36061.9505
29.01.2012 00:00:00.000,1.57257,1.57257,1.57257,1.57257,0
30.01.2012 00:00:00.000,1.57257,1.57335,1.56536,1.56875,177453.0394
31.01.2012 00:00:00.000,1.56876,1.57961,1.5677,1.57518,232103.75
01.02.2012 00:00:00.000,1.57513,1.58826,1.57061,1.58517,40484.1104
02.02.2012 00:00:00.000,1.58517,1.58588,1.57988,1.58122,219106.8489
03.02.2012 00:00:00.000,1.58125,1.586,1.575,1.57773,207006.3018
04.02.2012 00:00:00.000,1.57773,1.58308,1.57773,1.58115,30034.4501
05.02.2012 00:00:00.000,1.58115,1.58115,1.58115,1.58115,0
06.02.2012 00:00:00.000,1.58115,1.58327,1.57298,1.58292,157744.8588
07.02.2012 00:00:00.000,1.58288,1.59034,1.57878,1.58891,189955.7189
08.02.2012 00:00:00.000,1.58888,1.59281,1.57969,1.58182,172574.8604
09.02.2012 00:00:00.000,1.58182,1.58849,1.57915,1.58369,190132.6204
10.02.2012 00:00:00.000,1.58367,1.58489,1.57367,1.57468,165865.3799
11.02.2012 00:00:00.000,1.57471,1.57661,1.57298,1.57533,22939.9302
12.02.2012 00:00:00.000,1.57533,1.57533,1.57533,1.57533,0
13.02.2012 00:00:00.000,1.57533,1.58268,1.57533,1.57783,135598.8905
14.02.2012 00:00:00.000,1.57783,1.57839,1.566,1.56893,172674.6587
15.02.2012 00:00:00.000,1.56893,1.57355,1.56442,1.57078,181225.2009
16.02.2012 00:00:00.000,1.57078,1.57986,1.5655,1.57932,186872.2008
17.02.2012 00:00:00.000,1.57933,1.58618,1.57818,1.58134,170611.6806
18.02.2012 00:00:00.000,1.58134,1.58443,1.5812,1.58211,22518.6501
19.02.2012 00:00:00.000,1.58211,1.58211,1.58211,1.58211,0
20.02.2012 00:00:00.000,1.58211,1.58798,1.5821,1.58488,112629.3511
21.02.2012 00:00:00.000,1.58488,1.58647,1.57723,1.57946,156305.5892
22.02.2012 00:00:00.000,1.57945,1.58136,1.5648,1.56755,155856.261
23.02.2012 00:00:00.000,1.56758,1.57312,1.56498,1.56984,140232.941
24.02.2012 00:00:00.000,1.56984,1.58781,1.56933,1.58675,146456.0095
25.02.2012 00:00:00.000,1.58677,1.58985,1.58613,1.5877,24208.1603
26.02.2012 00:00:00.000,1.5877,1.5877,1.5877,1.5877,0
27.02.2012 00:00:00.000,1.5877,1.59008,1.58306,1.58438,133701.4021
28.02.2012 00:00:00.000,1.58437,1.59006,1.5799,1.58853,151072.7299
29.02.2012 00:00:00.000,1.58853,1.59916,1.5871,1.59495,158769.8297
01.03.2012 00:00:00.000,1.59494,1.59748,1.5896,1.59515,172204.8002
02.03.2012 00:00:00.000,1.59515,1.59658,1.58357,1.58498,143588.0791
03.03.2012 00:00:00.000,1.58498,1.58625,1.58229,1.58325,24125.6002
04.03.2012 00:00:00.000,1.58325,1.58325,1.58325,1.58325,0
05.03.2012 00:00:00.000,1.58325,1.58768,1.5785,1.58683,99420.7492
06.03.2012 00:00:00.000,1.58683,1.58815,1.57115,1.57202,124882.1201
07.03.2012 00:00:00.000,1.57202,1.57586,1.5696,1.57438,131619.9799
08.03.2012 00:00:00.000,1.57437,1.58315,1.57235,1.58205,124679.099
09.03.2012 00:00:00.000,1.58194,1.58329,1.56635,1.56741,139437.4588
10.03.2012 00:00:00.000,1.56743,1.56845,1.56619,1.5673,19793.9898
11.03.2012 00:00:00.000,1.5673,1.5673,1.5673,1.5673,0
12.03.2012 00:00:00.000,1.5673,1.56951,1.5602,1.56244,117071.5411
13.03.2012 00:00:00.000,1.56243,1.57469,1.562,1.57254,131207.3805
14.03.2012 00:00:00.000,1.57253,1.57434,1.56488,1.56988,152645.4003
15.03.2012 00:00:00.000,1.56988,1.57238,1.56338,1.57173,137928.7904
16.03.2012 00:00:00.000,1.57174,1.58607,1.56939,1.58321,133825.7596
17.03.2012 00:00:00.000,1.58315,1.58442,1.58189,1.58442,13487.4602
18.03.2012 00:00:00.000,1.58442,1.58442,1.58442,1.58442,0
19.03.2012 00:00:00.000,1.58442,1.59039,1.58205,1.58984,102930.8899
20.03.2012 00:00:00.000,1.58983,1.59138,1.58306,1.58658,121957.67
21.03.2012 00:00:00.000,1.58658,1.59228,1.5816,1.58508,153399.5186
22.03.2012 00:00:00.000,1.58508,1.58918,1.57699,1.58123,149932.0105
23.03.2012 00:00:00.000,1.58121,1.59088,1.57989,1.58724,144162.3503
24.03.2012 00:00:00.000,1.58724,1.58774,1.58618,1.5867,12377.9002
25.03.2012 00:00:00.000,1.5867,1.5867,1.5867,1.5867,0
26.03.2012 00:00:00.000,1.5867,1.59566,1.58008,1.59417,120641.5614
27.03.2012 00:00:00.000,1.59419,1.60006,1.5941,1.59646,132846.4695
28.03.2012 00:00:00.000,1.59646,1.59684,1.5842,1.58657,143328.0301
29.03.2012 00:00:00.000,1.58657,1.59338,1.58498,1.592,139604.1302
30.03.2012 00:00:00.000,1.592,1.60367,1.59145,1.59911,136388.8497
31.03.2012 00:00:00.000,1.5991,1.6017,1.59835,1.60158,16602.03
01.04.2012 00:00:00.000,1.60158,1.60158,1.60039,1.60039,0
02.04.2012 00:00:00.000,1.60039,1.60622,1.59785,1.60178,113783.9293
03.04.2012 00:00:00.000,1.60178,1.60459,1.5956,1.59676,126279.0513
04.04.2012 00:00:00.000,1.59676,1.59725,1.58325,1.58781,155717.8287
05.04.2012 00:00:00.000,1.5879,1.5908,1.5805,1.58253,124551.1802
06.04.2012 00:00:00.000,1.58251,1.589,1.58187,1.58844,54362.3205
07.04.2012 00:00:00.000,1.58852,1.58904,1.58663,1.58722,9488.3099
08.04.2012 00:00:00.000,1.58722,1.58722,1.58722,1.58722,0
09.04.2012 00:00:00.000,1.58722,1.59133,1.58351,1.59126,53275.6703
10.04.2012 00:00:00.000,1.59126,1.59298,1.58084,1.58507,145732.702
11.04.2012 00:00:00.000,1.58522,1.59377,1.58493,1.59112,149019.6607
12.04.2012 00:00:00.000,1.59109,1.59701,1.58972,1.59577,140717.2914
13.04.2012 00:00:00.000,1.59574,1.59842,1.58403,1.58626,135374.5978
14.04.2012 00:00:00.000,1.58624,1.58625,1.58423,1.58444,18113.1104
15.04.2012 00:00:00.000,1.58444,1.58444,1.58444,1.58444,0
16.04.2012 00:00:00.000,1.58444,1.58889,1.58187,1.58889,138611.3895
17.04.2012 00:00:00.000,1.58887,1.597,1.58617,1.59317,154584.8913
18.04.2012 00:00:00.000,1.59317,1.60418,1.58945,1.60188,152653.139
19.04.2012 00:00:00.000,1.60187,1.60771,1.60085,1.60527,154728.4403
20.04.2012 00:00:00.000,1.60527,1.61427,1.60377,1.61228,145706.6916
21.04.2012 00:00:00.000,1.6123,1.61496,1.61025,1.61188,18909.8296
22.04.2012 00:00:00.000,1.61188,1.61188,1.61188,1.61188,0
23.04.2012 00:00:00.000,1.61188,1.61326,1.6076,1.61187,124673.1506
24.04.2012 00:00:00.000,1.61182,1.61633,1.6109,1.61308,137823.8788
25.04.2012 00:00:00.000,1.61308,1.61697,1.60812,1.61459,157010.7693
26.04.2012 00:00:00.000,1.61469,1.62062,1.61325,1.6185,160104.2778
27.04.2012 00:00:00.000,1.61844,1.62575,1.61527,1.62558,161003.1197
28.04.2012 00:00:00.000,1.62556,1.62793,1.62542,1.62632,15703.7803
29.04.2012 00:00:00.000,1.62632,1.62632,1.62632,1.62632,0
30.04.2012 00:00:00.000,1.62632,1.63008,1.6221,1.62335,123676.5302
01.05.2012 00:00:00.000,1.62335,1.62467,1.61858,1.6218,113223.3305
02.05.2012 00:00:00.000,1.6218,1.62385,1.61599,1.6195,144420.1197
03.05.2012 00:00:00.000,1.6195,1.62149,1.61588,1.61826,131146.3005
04.05.2012 00:00:00.000,1.61826,1.62021,1.61401,1.61494,129183.2509
05.05.2012 00:00:00.000,1.61497,1.61615,1.6144,1.61459,14772.9797
06.05.2012 00:00:00.000,1.61459,1.61459,1.61459,1.61459,0
07.05.2012 00:00:00.000,1.61459,1.61964,1.61138,1.6191,117091.1605
08.05.2012 00:00:00.000,1.6191,1.61975,1.6124,1.6155,149421.2491
09.05.2012 00:00:00.000,1.61552,1.61686,1.6066,1.613,166868.0417
10.05.2012 00:00:00.000,1.613,1.61818,1.60911,1.61594,172162.1389
11.05.2012 00:00:00.000,1.6159,1.6163,1.6061,1.60845,166628.1917
12.05.2012 00:00:00.000,1.6085,1.60875,1.60626,1.60656,16406.4897
13.05.2012 00:00:00.000,1.60656,1.60656,1.60656,1.60656,0
14.05.2012 00:00:00.000,1.60656,1.61226,1.60495,1.61067,131363.5504
15.05.2012 00:00:00.000,1.61067,1.61137,1.601,1.60191,145134.3297
16.05.2012 00:00:00.000,1.60193,1.60202,1.5888,1.59442,190369.7181
17.05.2012 00:00:00.000,1.59442,1.59443,1.57886,1.5826,186900.7604
18.05.2012 00:00:00.000,1.58266,1.58365,1.57319,1.5799,184549.259
19.05.2012 00:00:00.000,1.57991,1.58369,1.57894,1.58161,28153.6905
20.05.2012 00:00:00.000,1.58161,1.58161,1.58161,1.58161,0
21.05.2012 00:00:00.000,1.58161,1.58395,1.57788,1.58025,149501.0017
22.05.2012 00:00:00.000,1.58028,1.58477,1.57617,1.57825,160543.7295
23.05.2012 00:00:00.000,1.57825,1.57826,1.5676,1.56885,193988.4394
24.05.2012 00:00:00.000,1.56883,1.57259,1.5638,1.56668,193243.6508
25.05.2012 00:00:00.000,1.56668,1.56993,1.563,1.56439,170216.1908
26.05.2012 00:00:00.000,1.56439,1.56647,1.56413,1.56639,16039.4397
27.05.2012 00:00:00.000,1.56639,1.56639,1.56639,1.56639,0
28.05.2012 00:00:00.000,1.56639,1.57162,1.56639,1.56766,95619.3788
29.05.2012 00:00:00.000,1.56766,1.57162,1.56076,1.56284,136377.7397
30.05.2012 00:00:00.000,1.56284,1.56462,1.5516,1.55224,177610.6893
31.05.2012 00:00:00.000,1.55229,1.55257,1.53598,1.54153,195708.7208
01.06.2012 00:00:00.000,1.54158,1.54358,1.52677,1.53552,204324.6591
02.06.2012 00:00:00.000,1.53559,1.53861,1.53401,1.53603,32114.0805
03.06.2012 00:00:00.000,1.53603,1.53603,1.53603,1.53603,0
04.06.2012 00:00:00.000,1.53603,1.54151,1.5341,1.53668,118337.4502
05.06.2012 00:00:00.000,1.53668,1.54077,1.53207,1.53556,156696.1107
06.06.2012 00:00:00.000,1.53555,1.55149,1.53485,1.54781,177261.4099
07.06.2012 00:00:00.000,1.54778,1.56,1.54299,1.55461,184053.0014
08.06.2012 00:00:00.000,1.55461,1.55821,1.5403,1.54362,174379.4395
09.06.2012 00:00:00.000,1.54364,1.54746,1.54318,1.5469,19932.8301
10.06.2012 00:00:00.000,1.5469,1.5469,1.5469,1.5469,0
11.06.2012 00:00:00.000,1.5469,1.55817,1.5469,1.54935,155599.1095
12.06.2012 00:00:00.000,1.54937,1.55751,1.54538,1.55623,179741.3111
13.06.2012 00:00:00.000,1.5562,1.55978,1.5535,1.55522,174502.6621
14.06.2012 00:00:00.000,1.55521,1.55672,1.54724,1.55261,171809.2301
15.06.2012 00:00:00.000,1.55266,1.56619,1.54758,1.5646,163568.4783
16.06.2012 00:00:00.000,1.56462,1.57256,1.56456,1.57094,19265.3601
17.06.2012 00:00:00.000,1.57094,1.57094,1.57094,1.57094,0
18.06.2012 00:00:00.000,1.57094,1.5741,1.56366,1.5653,157452.7697
19.06.2012 00:00:00.000,1.56532,1.57565,1.56143,1.57297,178024.619
20.06.2012 00:00:00.000,1.57297,1.5777,1.565,1.57093,181602.5203
21.06.2012 00:00:00.000,1.57099,1.57545,1.56045,1.56094,213496.0804
22.06.2012 00:00:00.000,1.56092,1.56341,1.55564,1.5588,189627.0908
23.06.2012 00:00:00.000,1.55881,1.55967,1.5572,1.55803,17087.45
24.06.2012 00:00:00.000,1.55803,1.55803,1.55803,1.55803,0
25.06.2012 00:00:00.000,1.55803,1.55938,1.5538,1.55687,130490.3507
26.06.2012 00:00:00.000,1.55689,1.565,1.5557,1.56301,173411.4902
27.06.2012 00:00:00.000,1.56303,1.56471,1.5545,1.55681,163936.9286
28.06.2012 00:00:00.000,1.55683,1.56232,1.54879,1.5496,189152.0711
29.06.2012 00:00:00.000,1.54962,1.57063,1.54846,1.56815,224907.7305
30.06.2012 00:00:00.000,1.56816,1.57143,1.56594,1.57034,25957.0802
01.07.2012 00:00:00.000,1.57034,1.57051,1.57034,1.57051,0
02.07.2012 00:00:00.000,1.57051,1.57216,1.5641,1.56816,157717.6402
03.07.2012 00:00:00.000,1.56814,1.57202,1.56576,1.5695,164756.9083
04.07.2012 00:00:00.000,1.5695,1.56952,1.55736,1.56021,125821.9899
05.07.2012 00:00:00.000,1.56021,1.56225,1.54992,1.55302,174096.1188
06.07.2012 00:00:00.000,1.553,1.55503,1.546,1.54774,165464.9517
07.07.2012 00:00:00.000,1.54775,1.54916,1.54649,1.54844,19495.9697
08.07.2012 00:00:00.000,1.54844,1.54844,1.54844,1.54844,0
09.07.2012 00:00:00.000,1.54844,1.55301,1.547,1.55113,124327.4282
10.07.2012 00:00:00.000,1.55111,1.55486,1.5478,1.55079,157003.8273
11.07.2012 00:00:00.000,1.55079,1.55777,1.54993,1.55312,154379.409
12.07.2012 00:00:00.000,1.55307,1.5537,1.53924,1.54212,173403.8401
13.07.2012 00:00:00.000,1.54212,1.55586,1.54127,1.55478,165779.8824
14.07.2012 00:00:00.000,1.55486,1.55801,1.55486,1.55741,19759.1198
15.07.2012 00:00:00.000,1.55741,1.55741,1.55741,1.55741,0
16.07.2012 00:00:00.000,1.55741,1.56435,1.55165,1.56246,134568.3199
17.07.2012 00:00:00.000,1.56246,1.56774,1.55532,1.56161,174937.0396
18.07.2012 00:00:00.000,1.56161,1.56676,1.55809,1.56501,176108.1805
19.07.2012 00:00:00.000,1.56501,1.57369,1.56324,1.57202,180398.6686
20.07.2012 00:00:00.000,1.57201,1.57271,1.56173,1.56285,174933.4319
21.07.2012 00:00:00.000,1.5628,1.56296,1.5611,1.56178,21445.7596
22.07.2012 00:00:00.000,1.56178,1.56178,1.56178,1.56178,0
23.07.2012 00:00:00.000,1.56178,1.56239,1.54844,1.55212,181011.9303
24.07.2012 00:00:00.000,1.55214,1.55513,1.54863,1.55019,193002.8278
25.07.2012 00:00:00.000,1.55016,1.5551,1.54581,1.54816,212638.8708
26.07.2012 00:00:00.000,1.54814,1.5723,1.54704,1.56762,219962.4304
27.07.2012 00:00:00.000,1.56763,1.57671,1.56661,1.57236,202350.7975
28.07.2012 00:00:00.000,1.57231,1.57623,1.57094,1.57475,34784.8994
29.07.2012 00:00:00.000,1.57475,1.57475,1.57475,1.57475,0
30.07.2012 00:00:00.000,1.57475,1.57504,1.56722,1.56914,151832.7979
31.07.2012 00:00:00.000,1.56914,1.57297,1.56249,1.56676,183742.7089
01.08.2012 00:00:00.000,1.56678,1.56902,1.55825,1.56054,161956.1696
02.08.2012 00:00:00.000,1.56054,1.56783,1.54899,1.55055,211670.9005
03.08.2012 00:00:00.000,1.55051,1.56564,1.54973,1.56372,184937.6907
04.08.2012 00:00:00.000,1.56373,1.56517,1.563,1.56377,16200.2102
05.08.2012 00:00:00.000,1.56377,1.56377,1.56377,1.56377,0
06.08.2012 00:00:00.000,1.56377,1.56652,1.5546,1.56199,148901.02
07.08.2012 00:00:00.000,1.56205,1.56835,1.55638,1.5644,160632.3692
08.08.2012 00:00:00.000,1.5644,1.56765,1.55719,1.56614,159299.7487
09.08.2012 00:00:00.000,1.56614,1.56853,1.56052,1.56135,162152.4119
10.08.2012 00:00:00.000,1.56134,1.57007,1.55769,1.56727,145155.8794
11.08.2012 00:00:00.000,1.56727,1.56918,1.56673,1.5686,13920.73
12.08.2012 00:00:00.000,1.5686,1.5686,1.5686,1.5686,0
13.08.2012 00:00:00.000,1.5686,1.57167,1.5656,1.56952,118755.6288
14.08.2012 00:00:00.000,1.56948,1.57282,1.56706,1.56871,138825.5203
15.08.2012 00:00:00.000,1.56871,1.57011,1.56598,1.56839,123732.8403
16.08.2012 00:00:00.000,1.56837,1.57439,1.56359,1.57362,130431.3899
17.08.2012 00:00:00.000,1.57363,1.57438,1.56738,1.56922,129183.0901
18.08.2012 00:00:00.000,1.5692,1.57038,1.56803,1.56934,11069.9699
19.08.2012 00:00:00.000,1.56934,1.56934,1.56934,1.56934,0
20.08.2012 00:00:00.000,1.56934,1.57166,1.56773,1.57025,107080.035
21.08.2012 00:00:00.000,1.57025,1.58039,1.57015,1.57872,141398.2509
22.08.2012 00:00:00.000,1.57876,1.58181,1.57648,1.57922,127527.9991
23.08.2012 00:00:00.000,1.5792,1.59121,1.57914,1.58728,171777.8113
24.08.2012 00:00:00.000,1.58724,1.58766,1.58063,1.58316,141309.1798
25.08.2012 00:00:00.000,1.58316,1.58334,1.58016,1.58078,12234.5501
26.08.2012 00:00:00.000,1.58078,1.58078,1.58078,1.58078,0
27.08.2012 00:00:00.000,1.58078,1.5828,1.57914,1.57973,76469.7398
28.08.2012 00:00:00.000,1.57972,1.58357,1.57535,1.58305,138372.9601
29.08.2012 00:00:00.000,1.58304,1.58547,1.58024,1.58316,116154.9394
30.08.2012 00:00:00.000,1.58316,1.58745,1.57808,1.57869,119063.01
31.08.2012 00:00:00.000,1.57868,1.58949,1.577,1.58634,148916.7914
01.09.2012 00:00:00.000,1.58633,1.58833,1.5855,1.58624,17405.9502
02.09.2012 00:00:00.000,1.58624,1.58624,1.58624,1.58624,0
03.09.2012 00:00:00.000,1.58624,1.58979,1.58494,1.58867,93063.2694
04.09.2012 00:00:00.000,1.58864,1.5909,1.58584,1.58802,118136.631
05.09.2012 00:00:00.000,1.58802,1.59336,1.58256,1.59095,164061.3015
06.09.2012 00:00:00.000,1.59094,1.59422,1.58808,1.59325,156705.8918
07.09.2012 00:00:00.000,1.59328,1.60336,1.59216,1.60175,156946.8805
08.09.2012 00:00:00.000,1.60176,1.60197,1.59955,1.60097,14443.9799
09.09.2012 00:00:00.000,1.60097,1.60097,1.60097,1.60097,0
10.09.2012 00:00:00.000,1.60097,1.60174,1.59583,1.60075,105448.571
11.09.2012 00:00:00.000,1.60075,1.60833,1.59808,1.60688,138151.2806
12.09.2012 00:00:00.000,1.60688,1.61305,1.60633,1.61067,161829.2892
13.09.2012 00:00:00.000,1.61065,1.61542,1.60728,1.6113,126462.4403
14.09.2012 00:00:00.000,1.61131,1.6255,1.61086,1.62397,176104.4305
15.09.2012 00:00:00.000,1.62397,1.6243,1.62107,1.6215,21283.1104
16.09.2012 00:00:00.000,1.6215,1.6215,1.6215,1.6215,0
17.09.2012 00:00:00.000,1.6215,1.62728,1.62107,1.62574,102841.9217
18.09.2012 00:00:00.000,1.62574,1.62668,1.62209,1.62389,139650.3097
19.09.2012 00:00:00.000,1.62389,1.62705,1.61842,1.62212,141274.2799
20.09.2012 00:00:00.000,1.62211,1.62356,1.61627,1.61888,144234.4014
21.09.2012 00:00:00.000,1.61885,1.63089,1.61858,1.625,148605.7081
22.09.2012 00:00:00.000,1.62495,1.6258,1.62249,1.62275,13198.4997
23.09.2012 00:00:00.000,1.62275,1.62275,1.62275,1.62275,0
24.09.2012 00:00:00.000,1.62275,1.62486,1.61812,1.62037,97174.5712
25.09.2012 00:00:00.000,1.62045,1.62672,1.62001,1.62209,122890.7896
26.09.2012 00:00:00.000,1.62209,1.62267,1.61369,1.61582,134119.5787
27.09.2012 00:00:00.000,1.61584,1.62348,1.61457,1.62216,124253.9802
28.09.2012 00:00:00.000,1.62218,1.62717,1.61145,1.61522,158773.2999
29.09.2012 00:00:00.000,1.61521,1.61695,1.61226,1.61644,23241.0402
30.09.2012 00:00:00.000,1.61644,1.61644,1.61644,1.61644,0
01.10.2012 00:00:00.000,1.61644,1.6174,1.61084,1.61373,121941.7202
02.10.2012 00:00:00.000,1.61372,1.61863,1.6121,1.61631,128604.1803
03.10.2012 00:00:00.000,1.61631,1.61662,1.60682,1.60844,137308.8806
04.10.2012 00:00:00.000,1.6084,1.61832,1.6066,1.61823,143012.0901
05.10.2012 00:00:00.000,1.61824,1.62164,1.61699,1.61748,133177.5202
06.10.2012 00:00:00.000,1.61749,1.61825,1.61224,1.61327,19067.8201
07.10.2012 00:00:00.000,1.61327,1.61327,1.61327,1.61327,0
08.10.2012 00:00:00.000,1.61327,1.61413,1.60208,1.60314,116145.1279
09.10.2012 00:00:00.000,1.60316,1.60457,1.59756,1.59971,136209.5186
10.10.2012 00:00:00.000,1.59971,1.60339,1.59758,1.60025,138550.6205
11.10.2012 00:00:00.000,1.60023,1.60536,1.59837,1.60434,126644.5508
12.10.2012 00:00:00.000,1.60434,1.60963,1.60181,1.60727,127053.5518
13.10.2012 00:00:00.000,1.60727,1.60811,1.60637,1.60682,15875.8699
14.10.2012 00:00:00.000,1.60682,1.60682,1.60682,1.60682,0
15.10.2012 00:00:00.000,1.60682,1.60808,1.60204,1.60671,116399.7302
16.10.2012 00:00:00.000,1.60671,1.61315,1.60601,1.61159,136689.9799
17.10.2012 00:00:00.000,1.61161,1.61778,1.61081,1.61526,126221.921
18.10.2012 00:00:00.000,1.61527,1.617,1.61156,1.61352,113436.319
19.10.2012 00:00:00.000,1.61352,1.61376,1.59966,1.60059,127449.6509
20.10.2012 00:00:00.000,1.60059,1.60156,1.59988,1.59998,14776.01
21.10.2012 00:00:00.000,1.59998,1.59998,1.59998,1.59998,0
22.10.2012 00:00:00.000,1.59998,1.60519,1.59899,1.60113,96911.7704
23.10.2012 00:00:00.000,1.60115,1.60234,1.5913,1.594,124358.9192
24.10.2012 00:00:00.000,1.594,1.60475,1.59296,1.60204,135226.3117
25.10.2012 00:00:00.000,1.60198,1.61427,1.6017,1.61245,135098.6311
26.10.2012 00:00:00.000,1.61244,1.61405,1.608,1.60874,133563.6001
27.10.2012 00:00:00.000,1.60872,1.61043,1.6085,1.61028,15069.0299
28.10.2012 00:00:00.000,1.61028,1.61028,1.61028,1.61028,0
29.10.2012 00:00:00.000,1.61028,1.61028,1.6006,1.60202,76690.3801
30.10.2012 00:00:00.000,1.60201,1.60847,1.60166,1.60795,89972.649
31.10.2012 00:00:00.000,1.60795,1.61361,1.60655,1.61302,113643.4006
01.11.2012 00:00:00.000,1.61301,1.61745,1.61205,1.61355,120701.5595
02.11.2012 00:00:00.000,1.61356,1.61359,1.60253,1.60268,111287.0804
03.11.2012 00:00:00.000,1.6027,1.60441,1.60074,1.6019,17290.0398
04.11.2012 00:00:00.000,1.6019,1.6019,1.6019,1.6019,0
05.11.2012 00:00:00.000,1.6019,1.60385,1.59569,1.59753,89569.7493
06.11.2012 00:00:00.000,1.59753,1.59974,1.59602,1.59833,99176.5492
07.11.2012 00:00:00.000,1.59831,1.60418,1.59538,1.59731,137608.1295
08.11.2012 00:00:00.000,1.59734,1.60045,1.59286,1.59765,116156.972
09.11.2012 00:00:00.000,1.59764,1.60188,1.59019,1.59107,121428.9285
10.11.2012 00:00:00.000,1.59109,1.59189,1.58874,1.58933,19107.59
11.11.2012 00:00:00.000,1.58933,1.58933,1.58933,1.58933,0
12.11.2012 00:00:00.000,1.58933,1.59144,1.58637,1.58686,63247.8702
13.11.2012 00:00:00.000,1.58686,1.59149,1.58568,1.58837,106738.1296
14.11.2012 00:00:00.000,1.58837,1.59008,1.58387,1.58468,111125.9105
15.11.2012 00:00:00.000,1.58466,1.58788,1.58267,1.58635,118333.68
16.11.2012 00:00:00.000,1.58631,1.5893,1.58352,1.5864,104260.2104
17.11.2012 00:00:00.000,1.58639,1.59005,1.58558,1.58775,21511.52
18.11.2012 00:00:00.000,1.58775,1.58775,1.58775,1.58775,0
19.11.2012 00:00:00.000,1.58775,1.59229,1.58775,1.59071,80178.9294
20.11.2012 00:00:00.000,1.5907,1.59356,1.5891,1.59252,100191.1201
21.11.2012 00:00:00.000,1.59252,1.59479,1.58823,1.59341,109177.8492
22.11.2012 00:00:00.000,1.59342,1.59779,1.59257,1.59288,82953.5197
23.11.2012 00:00:00.000,1.5929,1.60342,1.59183,1.60304,93166.6897
